"index","mc","mcblue","mclds","ismc1","ismcblue1","ismclds1","ismc2","ismcblue2","ismclds2","mismc","mismcstoc","mismclds"
"766","0.001184","0.001279","0.000010","0.000286","0.001145","0.000088","0.001739","0.001565","0.000010","0.000767","0.000926","0.000012",
"767","0.001181","0.001257","0.000047","0.000276","0.001131","0.000044","0.001685","0.001568","0.000086","0.000754","0.000936","0.000012",
"768","0.001124","0.001243","0.000032","0.000274","0.001050","0.000027","0.001735","0.001576","0.000023","0.000757","0.000942","0.000010",
"769","0.001189","0.001200","0.000030","0.000266","0.001049","0.000017","0.001739","0.001545","0.000014","0.000733","0.000920","0.000012",
"770","0.001134","0.001268","0.000053","0.000237","0.001028","0.000010","0.001706","0.001600","0.000043","0.000732","0.000914","0.000015",
"771","0.001066","0.001184","0.000024","0.000261","0.001054","0.000024","0.001752","0.001623","0.000033","0.000748","0.000959","0.000010",
"772","0.001080","0.001225","0.000040","0.000258","0.001055","0.000068","0.001787","0.001616","0.000066","0.000754","0.000954","0.000010",
"773","0.001076","0.001187","0.000021","0.000220","0.001111","0.000069","0.001806","0.001629","0.000031","0.000745","0.000987","0.000010",
"774","0.001020","0.001124","0.000010","0.000200","0.001097","0.000092","0.001830","0.001592","0.000010","0.000768","0.001001","0.000010",
"775","0.001013","0.001117","0.000043","0.000153","0.001127","0.000076","0.001796","0.001613","0.000064","0.000752","0.000984","0.000032",
"776","0.001040","0.001172","0.000028","0.000137","0.001137","0.000118","0.001856","0.001608","0.000013","0.000748","0.000984","0.000024",
"777","0.000950","0.001246","0.000040","0.000128","0.001150","0.000089","0.001900","0.001571","0.000027","0.000726","0.001003","0.000038",
"778","0.001044","0.001258","0.000039","0.000113","0.001137","0.000082","0.001894","0.001619","0.000049","0.000726","0.000974","0.000026",
"779","0.001049","0.001229","0.000012","0.000072","0.001107","0.000093","0.001835","0.001575","0.000019","0.000709","0.000982","0.000012",
"780","0.001072","0.001182","0.000037","0.000036","0.001127","0.000076","0.001906","0.001544","0.000079","0.000702","0.000969","0.000013",
"781","0.001077","0.001132","0.000022","0.000034","0.001114","0.000057","0.001953","0.001492","0.000025","0.000710","0.001007","0.000015",
"782","0.001164","0.001102","0.000012","0.000070","0.001126","0.000081","0.001939","0.001546","0.000010","0.000690","0.001010","0.000034",
"783","0.001174","0.001108","0.000047","0.000042","0.001150","0.000059","0.001844","0.001485","0.000047","0.000700","0.001008","0.000045",
"784","0.001127","0.001069","0.000026","0.000097","0.001149","0.000100","0.001798","0.001473","0.000024","0.000727","0.000995","0.000010",
"785","0.001153","0.001105","0.000043","0.000147","0.001098","0.000086","0.001791","0.001499","0.000059","0.000707","0.001020","0.000013",
"786","0.001283","0.001150","0.000027","0.000147","0.001078","0.000065","0.001875","0.001477","0.000051","0.000706","0.001042","0.000010",
"787","0.001280","0.001104","0.000010","0.000162","0.001059","0.000105","0.001891","0.001473","0.000010","0.000683","0.001034","0.000013",
"788","0.001239","0.001035","0.000046","0.000138","0.001060","0.000077","0.001922","0.001438","0.000084","0.000677","0.001049","0.000044",
"789","0.001155","0.001058","0.000032","0.000178","0.001056","0.000076","0.001912","0.001408","0.000010","0.000702","0.001048","0.000040",
"790","0.001136","0.001116","0.000035","0.000173","0.001087","0.000071","0.001980","0.001387","0.000023","0.000687","0.001105","0.000039",
"791","0.001120","0.001123","0.000048","0.000181","0.001091","0.000046","0.001935","0.001448","0.000049","0.000718","0.001089","0.000010",
"792","0.001128","0.001147","0.000019","0.000261","0.001044","0.000066","0.001921","0.001459","0.000019","0.000716","0.001129","0.000010",
"793","0.001134","0.001172","0.000034","0.000287","0.001053","0.000074","0.001923","0.001481","0.000084","0.000724","0.001133","0.000016",
"794","0.001102","0.001126","0.000017","0.000268","0.001087","0.000064","0.001981","0.001449","0.000038","0.000721","0.001096","0.000025",
"795","0.001080","0.001117","0.000010","0.000162","0.001076","0.000054","0.001985","0.001381","0.000017","0.000730","0.001082","0.000031",
"796","0.001145","0.001058","0.000041","0.000077","0.001072","0.000038","0.001937","0.001374","0.000069","0.000750","0.001047","0.000027",
"797","0.001125","0.000998","0.000023","0.000114","0.001057","0.000048","0.001988","0.001321","0.000010","0.000791","0.000999","0.000010",
"798","0.001135","0.000978","0.000039","0.000117","0.001078","0.000030","0.002023","0.001280","0.000058","0.000770","0.000961","0.000013",
"799","0.001205","0.001050","0.000031","0.000111","0.001029","0.000028","0.002034","0.001289","0.000067","0.000788","0.000981","0.000020",
"800","0.001118","0.001029","0.000010","0.000114","0.001060","0.000042","0.002012","0.001294","0.000010","0.000796","0.000977","0.000014",
"801","0.001071","0.000929","0.000040","0.000113","0.001067","0.000018","0.001999","0.001318","0.000088","0.000817","0.000946","0.000034",
"802","0.001031","0.000994","0.000026","0.000071","0.001046","0.000010","0.001960","0.001326","0.000027","0.000798","0.000980","0.000020",
"803","0.000973","0.001096","0.000023","0.000036","0.001027","0.000022","0.001990","0.001290","0.000011","0.000778","0.001002","0.000011",
"804","0.000966","0.001140","0.000050","0.000036","0.001035","0.000010","0.001972","0.001270","0.000043","0.000801","0.001027","0.000022",
"805","0.000989","0.001175","0.000026","0.000020","0.001031","0.000035","0.001948","0.001252","0.000032","0.000809","0.001025","0.000010",
"806","0.000970","0.001224","0.000042","0.000037","0.001046","0.000066","0.001999","0.001226","0.000055","0.000806","0.000956","0.000024",
"807","0.000945","0.001210","0.000024","0.000067","0.001113","0.000053","0.002072","0.001222","0.000029","0.000785","0.000968","0.000015",
"808","0.000951","0.001235","0.000010","0.000086","0.001116","0.000075","0.002068","0.001207","0.000010","0.000785","0.000935","0.000010",
"809","0.000907","0.001199","0.000044","0.000050","0.001058","0.000066","0.002097","0.001153","0.000062","0.000791","0.000950","0.000026",
"810","0.000969","0.001180","0.000031","0.000055","0.001086","0.000087","0.002101","0.001148","0.000015","0.000777","0.001005","0.000014",
"811","0.000913","0.001152","0.000039","0.000031","0.001056","0.000075","0.002098","0.001187","0.000015","0.000785","0.001043","0.000028",
"812","0.000891","0.001199","0.000043","0.000062","0.001029","0.000060","0.002083","0.001173","0.000043","0.000793","0.001069","0.000023",
"813","0.000888","0.001184","0.000016","0.000046","0.000953","0.000089","0.002078","0.001215","0.000020","0.000748","0.001034","0.000010",
"814","0.000894","0.001123","0.000036","0.000010","0.000968","0.000078","0.002055","0.001264","0.000081","0.000732","0.001012","0.000012",
"815","0.000880","0.001129","0.000020","0.000028","0.001017","0.000070","0.002061","0.001220","0.000036","0.000747","0.001015","0.000010",
"816","0.000950","0.001101","0.000010","0.000051","0.001026","0.000087","0.002081","0.001197","0.000017","0.000702","0.000990","0.000030",
"817","0.000923","0.001070","0.000044","0.000077","0.001046","0.000067","0.002093","0.001174","0.000056","0.000710","0.000947","0.000050",
"818","0.000853","0.001093","0.000026","0.000052","0.001051","0.000081","0.002076","0.001169","0.000010","0.000702","0.000919","0.000026",
"819","0.000879","0.001029","0.000042","0.000087","0.001054","0.000052","0.001978","0.001192","0.000064","0.000690","0.000911","0.000028",
"820","0.000799","0.000924","0.000030","0.000067","0.001054","0.000041","0.001979","0.001158","0.000061","0.000713","0.000868","0.000010",
"821","0.000822","0.000917","0.000010","0.000027","0.001041","0.000079","0.001951","0.001156","0.000010","0.000714","0.000882","0.000010",
"822","0.000845","0.000932","0.000046","0.000010","0.001031","0.000044","0.002003","0.001074","0.000084","0.000699","0.000900","0.000026",
"823","0.000743","0.000888","0.000032","0.000044","0.001077","0.000043","0.002021","0.001116","0.000021","0.000705","0.000842","0.000024",
"824","0.000752","0.001004","0.000031","0.000053","0.001087","0.000030","0.002091","0.001095","0.000021","0.000708","0.000869","0.000030",
"825","0.000768","0.001059","0.000050","0.000100","0.001033","0.000015","0.002050","0.001079","0.000046","0.000733","0.000835","0.000010",
"826","0.000794","0.001069","0.000021","0.000063","0.000999","0.000033","0.002033","0.001064","0.000023","0.000723","0.000801","0.000010",
"827","0.000771","0.001022","0.000035","0.000066","0.001005","0.000057","0.002065","0.001099","0.000072","0.000691","0.000874","0.000010",
"828","0.000733","0.001081","0.000018","0.000092","0.001016","0.000039","0.002078","0.001097","0.000032","0.000669","0.000879","0.000012",
"829","0.000760","0.001038","0.000010","0.000130","0.001061","0.000039","0.002038","0.001110","0.000010","0.000684","0.000890","0.000026",
"830","0.000775","0.001054","0.000040","0.000106","0.001030","0.000034","0.002097","0.001079","0.000060","0.000679","0.000918","0.000046",
"831","0.000802","0.001031","0.000024","0.000105","0.000989","0.000044","0.002128","0.001030","0.000010","0.000688","0.000906","0.000021",
"832","0.000809","0.001028","0.000036","0.000139","0.000942","0.000012","0.002138","0.001046","0.000036","0.000683","0.000928","0.000011",
"833","0.000795","0.001093","0.000033","0.000138","0.000888","0.000010","0.002144","0.001036","0.000052","0.000709","0.000919","0.000015",
"834","0.000770","0.001167","0.000010","0.000133","0.000922","0.000018","0.002187","0.000938","0.000011","0.000712","0.000892","0.000010",
"835","0.000655","0.001192","0.000035","0.000191","0.000911","0.000010","0.002182","0.000876","0.000077","0.000688","0.000921","0.000030",
"836","0.000713","0.001218","0.000021","0.000155","0.000896","0.000018","0.002160","0.000838","0.000021","0.000723","0.000901","0.000023",
"837","0.000671","0.001260","0.000014","0.000146","0.000846","0.000010","0.002064","0.000805","0.000010","0.000757","0.000879","0.000010",
"838","0.000711","0.001269","0.000045","0.000110","0.000808","0.000019","0.002072","0.000829","0.000042","0.000725","0.000889","0.000020",
"839","0.000731","0.001264","0.000023","0.000132","0.000806","0.000030","0.001977","0.000798","0.000030","0.000687","0.000926","0.000010",
"840","0.000777","0.001244","0.000040","0.000117","0.000804","0.000033","0.001982","0.000789","0.000050","0.000695","0.000896","0.000013",
"841","0.000810","0.001182","0.000023","0.000153","0.000792","0.000033","0.002017","0.000811","0.000038","0.000667","0.000903","0.000016",
"842","0.000746","0.001197","0.000010","0.000180","0.000817","0.000052","0.002002","0.000728","0.000010","0.000649","0.000940","0.000010",
"843","0.000705","0.001180","0.000041","0.000193","0.000894","0.000042","0.001949","0.000750","0.000071","0.000627","0.000953","0.000027",
"844","0.000767","0.001159","0.000029","0.000225","0.000843","0.000055","0.001899","0.000789","0.000010","0.000634","0.000944","0.000010",
"845","0.000742","0.001191","0.000033","0.000213","0.000874","0.000066","0.001905","0.000784","0.000020","0.000626","0.000922","0.000026",
"846","0.000764","0.001130","0.000043","0.000211","0.000860","0.000039","0.001858","0.000786","0.000047","0.000615","0.000966","0.000025",
"847","0.000739","0.001196","0.000016","0.000247","0.000934","0.000063","0.001862","0.000741","0.000016","0.000604","0.000956","0.000019",
"848","0.000683","0.001236","0.000031","0.000262","0.000933","0.000056","0.001844","0.000732","0.000083","0.000597","0.000928","0.000025",
"849","0.000672","0.001275","0.000016","0.000242","0.000935","0.000055","0.001833","0.000769","0.000039","0.000595","0.000903","0.000010",
"850","0.000679","0.001270","0.000010","0.000204","0.000919","0.000049","0.001894","0.000762","0.000022","0.000593","0.000896","0.000020",
"851","0.000780","0.001298","0.000039","0.000182","0.000909","0.000032","0.001875","0.000733","0.000064","0.000609","0.000863","0.000035",
"852","0.000680","0.001368","0.000022","0.000174","0.000877","0.000050","0.001817","0.000757","0.000010","0.000601","0.000880","0.000017",
"853","0.000792","0.001380","0.000038","0.000182","0.000960","0.000025","0.001879","0.000725","0.000062","0.000578","0.000868","0.000028",
"854","0.000881","0.001403","0.000029","0.000196","0.001027","0.000038","0.001841","0.000738","0.000069","0.000586","0.000873","0.000011",
"855","0.000918","0.001409","0.000010","0.000162","0.001070","0.000063","0.001835","0.000725","0.000015","0.000602","0.000912","0.000010",
"856","0.000924","0.001370","0.000040","0.000151","0.001042","0.000035","0.001834","0.000804","0.000085","0.000593","0.000876","0.000013",
"857","0.000876","0.001317","0.000027","0.000137","0.001006","0.000010","0.001822","0.000800","0.000028","0.000606","0.000873","0.000017",
"858","0.000822","0.001295","0.000025","0.000149","0.001028","0.000011","0.001767","0.000842","0.000017","0.000613","0.000913","0.000030",
"859","0.000710","0.001253","0.000048","0.000091","0.000960","0.000010","0.001771","0.000839","0.000043","0.000616","0.000924","0.000027",
"860","0.000718","0.001300","0.000023","0.000103","0.000996","0.000014","0.001805","0.000854","0.000026","0.000593","0.000932","0.000010",
"861","0.000701","0.001379","0.000038","0.000131","0.000987","0.000052","0.001845","0.000786","0.000058","0.000603","0.000860","0.000010",
"862","0.000672","0.001306","0.000021","0.000106","0.000956","0.000036","0.001859","0.000828","0.000032","0.000612","0.000854","0.000010",
"863","0.000665","0.001363","0.000010","0.000145","0.000953","0.000053","0.001850","0.000818","0.000010","0.000597","0.000839","0.000010",
"864","0.000618","0.001334","0.000040","0.000162","0.000930","0.000044","0.001834","0.000840","0.000061","0.000630","0.000861","0.000031",
"865","0.000620","0.001325","0.000027","0.000200","0.000971","0.000086","0.001829","0.000798","0.000010","0.000587","0.000844","0.000016",
"866","0.000605","0.001336","0.000037","0.000182","0.000979","0.000055","0.001863","0.000875","0.000023","0.000575","0.000832","0.000010",
"867","0.000607","0.001306","0.000038","0.000187","0.000967","0.000056","0.001826","0.000878","0.000048","0.000584","0.000817","0.000010",
"868","0.000547","0.001323","0.000012","0.000128","0.001037","0.000070","0.001834","0.000852","0.000013","0.000617","0.000843","0.000018",
"869","0.000604","0.001314","0.000034","0.000157","0.001010","0.000066","0.001855","0.000823","0.000079","0.000604","0.000823","0.000010",
"870","0.000630","0.001315","0.000020","0.000181","0.000990","0.000059","0.001874","0.000812","0.000035","0.000607","0.000845","0.000016",
"871","0.000592","0.001277","0.000010","0.000219","0.000959","0.000078","0.001876","0.000854","0.000017","0.000601","0.000821","0.000023",
"872","0.000666","0.001199","0.000042","0.000247","0.000959","0.000041","0.001851","0.000815","0.000054","0.000602","0.000836","0.000026",
"873","0.000622","0.001175","0.000024","0.000330","0.000995","0.000057","0.001826","0.000801","0.000010","0.000580","0.000844","0.000015",
"874","0.000534","0.001165","0.000040","0.000317","0.000945","0.000047","0.001813","0.000762","0.000064","0.000583","0.000865","0.000010",
"875","0.000520","0.001232","0.000026","0.000313","0.000940","0.000047","0.001831","0.000784","0.000056","0.000568","0.000861","0.000010",
"876","0.000498","0.001213","0.000010","0.000273","0.000991","0.000083","0.001861","0.000742","0.000016","0.000566","0.000880","0.000011",
"877","0.000487","0.001218","0.000042","0.000247","0.001005","0.000062","0.001819","0.000786","0.000083","0.000574","0.000860","0.000030",
"878","0.000416","0.001216","0.000030","0.000230","0.001042","0.000056","0.001806","0.000774","0.000021","0.000560","0.000906","0.000010",
"879","0.000466","0.001147","0.000031","0.000221","0.001043","0.000045","0.001780","0.000776","0.000026","0.000563","0.000882","0.000015",
"880","0.000411","0.001112","0.000045","0.000186","0.001062","0.000033","0.001783","0.000856","0.000048","0.000564","0.000880","0.000010",
"881","0.000291","0.001100","0.000018","0.000153","0.001055","0.000049","0.001786","0.000830","0.000015","0.000553","0.000913","0.000010",
"882","0.000254","0.001116","0.000031","0.000165","0.001028","0.000065","0.001801","0.000873","0.000077","0.000585","0.000904","0.000021",
"883","0.000339","0.001076","0.000016","0.000227","0.001018","0.000065","0.001819","0.000809","0.000038","0.000584","0.000889","0.000011",
"884","0.000272","0.001071","0.000010","0.000244","0.000987","0.000058","0.001849","0.000823","0.000016","0.000574","0.000908","0.000018",
"885","0.000275","0.001088","0.000037","0.000244","0.001050","0.000042","0.001852","0.000813","0.000063","0.000572","0.000954","0.000027",
"886","0.000336","0.001070","0.000022","0.000251","0.001113","0.000047","0.001828","0.000849","0.000010","0.000559","0.000942","0.000021",
"887","0.000279","0.001063","0.000035","0.000232","0.001111","0.000021","0.001856","0.000824","0.000049","0.000585","0.000998","0.000037",
"888","0.000311","0.001038","0.000029","0.000215","0.001125","0.000028","0.001887","0.000806","0.000060","0.000603","0.000948","0.000034",
"889","0.000368","0.001033","0.000010","0.000258","0.001094","0.000036","0.001866","0.000820","0.000010","0.000597","0.000920","0.000014",
"890","0.000460","0.000969","0.000035","0.000253","0.001075","0.000010","0.001844","0.000782","0.000081","0.000607","0.000916","0.000014",
"891","0.000464","0.000960","0.000022","0.000246","0.001078","0.000010","0.001825","0.000742","0.000026","0.000635","0.000906","0.000013",
"892","0.000474","0.000974","0.000018","0.000244","0.001086","0.000010","0.001846","0.000753","0.000011","0.000635","0.000908","0.000022",
"893","0.000375","0.000960","0.000045","0.000265","0.001099","0.000011","0.001821","0.000769","0.000043","0.000650","0.000887","0.000032",
"894","0.000427","0.000968","0.000023","0.000207","0.001078","0.000028","0.001854","0.000803","0.000024","0.000654","0.000881","0.000011",
"895","0.000421","0.000905","0.000038","0.000210","0.001032","0.000053","0.001837","0.000828","0.000052","0.000661","0.000884","0.000010",
"896","0.000451","0.000905","0.000022","0.000193","0.000977","0.000062","0.001815","0.000786","0.000035","0.000650","0.000898","0.000010",
"897","0.000389","0.000942","0.000010","0.000168","0.001002","0.000094","0.001772","0.000779","0.000010","0.000641","0.000920","0.000010",
"898","0.000422","0.000938","0.000039","0.000218","0.001018","0.000083","0.001742","0.000723","0.000065","0.000647","0.000919","0.000033",
"899","0.000373","0.000967","0.000028","0.000223","0.001005","0.000101","0.001745","0.000755","0.000010","0.000648","0.000946","0.000030",
"900","0.000393","0.000920","0.000034","0.000181","0.000998","0.000103","0.001742","0.000757","0.000021","0.000649","0.000926","0.000034",
"901","0.000335","0.000960","0.000040","0.000149","0.000987","0.000094","0.001726","0.000759","0.000046","0.000631","0.000862","0.000017",
"902","0.000295","0.001042","0.000014","0.000117","0.000994","0.000118","0.001689","0.000815","0.000010","0.000642","0.000858","0.000011",
"903","0.000224","0.000964","0.000031","0.000114","0.001012","0.000106","0.001629","0.000812","0.000082","0.000592","0.000845","0.000011",
"904","0.000196","0.000962","0.000017","0.000186","0.001046","0.000102","0.001602","0.000746","0.000041","0.000589","0.000800","0.000018",
"905","0.000153","0.000985","0.000010","0.000178","0.001066","0.000114","0.001583","0.000784","0.000025","0.000581","0.000794","0.000032",
"906","0.000192","0.001028","0.000038","0.000205","0.001120","0.000091","0.001578","0.000801","0.000059","0.000586","0.000824","0.000039",
"907","0.000158","0.000952","0.000022","0.000161","0.001108","0.000100","0.001599","0.000831","0.000010","0.000577","0.000835","0.000010",
"908","0.000155","0.000993","0.000037","0.000139","0.001088","0.000079","0.001624","0.000793","0.000058","0.000571","0.000853","0.000010",
"909","0.000287","0.001010","0.000027","0.000109","0.001083","0.000061","0.001608","0.000769","0.000058","0.000566","0.000796","0.000010",
"910","0.000355","0.001005","0.000010","0.000144","0.001139","0.000095","0.001626","0.000755","0.000010","0.000573","0.000772","0.000010",
"911","0.000335","0.000944","0.000040","0.000160","0.001165","0.000048","0.001628","0.000794","0.000074","0.000573","0.000799","0.000031",
"912","0.000347","0.000970","0.000028","0.000162","0.001195","0.000037","0.001559","0.000767","0.000019","0.000568","0.000815","0.000015",
"913","0.000353","0.000967","0.000026","0.000182","0.001211","0.000022","0.001567","0.000719","0.000015","0.000545","0.000813","0.000017",
"914","0.000302","0.000968","0.000045","0.000211","0.001188","0.000013","0.001560","0.000712","0.000037","0.000571","0.000839","0.000010",
"915","0.000292","0.000937","0.000019","0.000249","0.001175","0.000023","0.001485","0.000700","0.000026","0.000538","0.000784","0.000010",
"916","0.000226","0.000966","0.000033","0.000214","0.001193","0.000048","0.001469","0.000732","0.000059","0.000547","0.000760","0.000018",
"917","0.000209","0.000941","0.000017","0.000174","0.001195","0.000039","0.001457","0.000713","0.000027","0.000584","0.000730","0.000020",
"918","0.000260","0.000932","0.000010","0.000180","0.001174","0.000058","0.001468","0.000710","0.000010","0.000604","0.000677","0.000020",
"919","0.000325","0.001003","0.000036","0.000173","0.001154","0.000051","0.001456","0.000657","0.000053","0.000617","0.000662","0.000020",
"920","0.000287","0.001036","0.000022","0.000205","0.001171","0.000078","0.001476","0.000663","0.000010","0.000601","0.000684","0.000011",
"921","0.000225","0.000996","0.000033","0.000187","0.001183","0.000042","0.001523","0.000611","0.000025","0.000595","0.000686","0.000020",
"922","0.000219","0.000988","0.000031","0.000174","0.001139","0.000033","0.001533","0.000659","0.000042","0.000591","0.000688","0.000021",
"923","0.000198","0.000989","0.000010","0.000210","0.001098","0.000046","0.001511","0.000646","0.000016","0.000567","0.000706","0.000010",
"924","0.000201","0.000977","0.000031","0.000235","0.001136","0.000031","0.001562","0.000694","0.000065","0.000546","0.000750","0.000011",
"925","0.000157","0.001021","0.000018","0.000188","0.001176","0.000021","0.001561","0.000693","0.000017","0.000535","0.000747","0.000012",
"926","0.000137","0.001000","0.000011","0.000184","0.001206","0.000043","0.001607","0.000722","0.000010","0.000524","0.000678","0.000014",
"927","0.000091","0.000944","0.000039","0.000145","0.001234","0.000018","0.001608","0.000686","0.000037","0.000509","0.000738","0.000031",
"928","0.000076","0.000902","0.000021","0.000157","0.001212","0.000062","0.001555","0.000678","0.000026","0.000502","0.000807","0.000015",
"929","0.000092","0.000889","0.000036","0.000111","0.001208","0.000061","0.001579","0.000699","0.000046","0.000532","0.000853","0.000025",
"930","0.000063","0.000883","0.000022","0.000116","0.001194","0.000053","0.001561","0.000741","0.000038","0.000556","0.000845","0.000015",
"931","0.000097","0.000915","0.000010","0.000073","0.001192","0.000077","0.001532","0.000772","0.000010","0.000568","0.000891","0.000010",
"932","0.000056","0.000939","0.000038","0.000063","0.001171","0.000069","0.001542","0.000736","0.000068","0.000554","0.000869","0.000022",
"933","0.000045","0.000899","0.000027","0.000090","0.001228","0.000079","0.001501","0.000781","0.000010","0.000541","0.000932","0.000019",
"934","0.000088","0.000892","0.000029","0.000041","0.001216","0.000073","0.001477","0.000732","0.000018","0.000527","0.000906","0.000032",
"935","0.000057","0.000859","0.000040","0.000043","0.001195","0.000036","0.001449","0.000706","0.000041","0.000522","0.000838","0.000022",
"936","0.000027","0.000805","0.000015","0.000038","0.001187","0.000061","0.001400","0.000674","0.000016","0.000511","0.000799","0.000010",
"937","0.000015","0.000829","0.000028","0.000010","0.001173","0.000062","0.001355","0.000685","0.000072","0.000500","0.000770","0.000010",
"938","0.000010","0.000832","0.000014","0.000025","0.001230","0.000062","0.001372","0.000700","0.000032","0.000527","0.000820","0.000010",
"939","0.000036","0.000855","0.000010","0.000010","0.001180","0.000047","0.001299","0.000747","0.000016","0.000508","0.000798","0.000021",
"940","0.000058","0.000833","0.000034","0.000020","0.001211","0.000037","0.001296","0.000724","0.000058","0.000555","0.000787","0.000041",
"941","0.000069","0.000857","0.000020","0.000013","0.001204","0.000055","0.001307","0.000708","0.000010","0.000539","0.000795","0.000015",
"942","0.000100","0.000817","0.000033","0.000036","0.001215","0.000033","0.001252","0.000730","0.000051","0.000526","0.000744","0.000020",
"943","0.000133","0.000762","0.000026","0.000081","0.001170","0.000041","0.001268","0.000752","0.000059","0.000522","0.000756","0.000010",
"944","0.000156","0.000745","0.000010","0.000072","0.001137","0.000056","0.001223","0.000694","0.000010","0.000509","0.000732","0.000010",
"945","0.000177","0.000775","0.000035","0.000081","0.001155","0.000034","0.001188","0.000733","0.000076","0.000507","0.000731","0.000029",
"946","0.000236","0.000755","0.000023","0.000093","0.001159","0.000012","0.001205","0.000776","0.000024","0.000503","0.000717","0.000027",
"947","0.000242","0.000721","0.000020","0.000071","0.001197","0.000034","0.001215","0.000768","0.000012","0.000483","0.000647","0.000029",
"948","0.000194","0.000731","0.000043","0.000111","0.001184","0.000028","0.001285","0.000771","0.000038","0.000480","0.000653","0.000010",
"949","0.000201","0.000744","0.000021","0.000162","0.001184","0.000063","0.001338","0.000724","0.000026","0.000475","0.000663","0.000010",
"950","0.000153","0.000761","0.000036","0.000173","0.001135","0.000090","0.001307","0.000695","0.000048","0.000482","0.000699","0.000010",
"951","0.000136","0.000739","0.000020","0.000183","0.001132","0.000082","0.001367","0.000713","0.000026","0.000478","0.000665","0.000011",
"952","0.000104","0.000719","0.000010","0.000167","0.001152","0.000093","0.001409","0.000728","0.000010","0.000505","0.000688","0.000017",
"953","0.000078","0.000684","0.000037","0.000201","0.001186","0.000091","0.001398","0.000743","0.000053","0.000498","0.000717","0.000025",
"954","0.000184","0.000752","0.000026","0.000204","0.001185","0.000128","0.001390","0.000742","0.000012","0.000498","0.000712","0.000013",
"955","0.000127","0.000663","0.000034","0.000200","0.001192","0.000103","0.001393","0.000755","0.000014","0.000514","0.000664","0.000011",
"956","0.000153","0.000698","0.000036","0.000177","0.001164","0.000089","0.001429","0.000736","0.000037","0.000528","0.000643","0.000015",
"957","0.000041","0.000711","0.000013","0.000188","0.001135","0.000107","0.001508","0.000737","0.000016","0.000531","0.000667","0.000010",
"958","0.000101","0.000684","0.000030","0.000226","0.001148","0.000094","0.001499","0.000751","0.000070","0.000517","0.000667","0.000025",
"959","0.000082","0.000726","0.000017","0.000239","0.001173","0.000083","0.001484","0.000684","0.000031","0.000516","0.000649","0.000020",
"960","0.000115","0.000657","0.000010","0.000256","0.001190","0.000101","0.001461","0.000662","0.000016","0.000514","0.000613","0.000010",
"961","0.000130","0.000682","0.000038","0.000208","0.001170","0.000082","0.001467","0.000706","0.000049","0.000521","0.000645","0.000024",
"962","0.000118","0.000649","0.000022","0.000230","0.001189","0.000092","0.001508","0.000693","0.000010","0.000490","0.000609","0.000010",
"963","0.000112","0.000661","0.000036","0.000245","0.001209","0.000066","0.001533","0.000695","0.000056","0.000509","0.000648","0.000015",
"964","0.000112","0.000684","0.000025","0.000243","0.001175","0.000064","0.001522","0.000680","0.000051","0.000494","0.000652","0.000014",
"965","0.000064","0.000670","0.000010","0.000273","0.001196","0.000087","0.001545","0.000683","0.000011","0.000498","0.000642","0.000010",
"966","0.000103","0.000658","0.000039","0.000325","0.001220","0.000068","0.001556","0.000724","0.000073","0.000474","0.000681","0.000015",
"967","0.000078","0.000685","0.000028","0.000288","0.001205","0.000062","0.001595","0.000685","0.000019","0.000493","0.000711","0.000010",
"968","0.000127","0.000697","0.000027","0.000311","0.001208","0.000054","0.001578","0.000650","0.000020","0.000507","0.000716","0.000020",
"969","0.000070","0.000743","0.000042","0.000275","0.001227","0.000039","0.001604","0.000626","0.000040","0.000501","0.000743","0.000021",
"970","0.000015","0.000740","0.000017","0.000248","0.001228","0.000053","0.001662","0.000543","0.000018","0.000499","0.000753","0.000010",
"971","0.000029","0.000783","0.000029","0.000236","0.001300","0.000073","0.001636","0.000558","0.000064","0.000513","0.000760","0.000011",
"972","0.000086","0.000661","0.000015","0.000222","0.001284","0.000059","0.001591","0.000550","0.000029","0.000536","0.000754","0.000010",
"973","0.000201","0.000633","0.000010","0.000220","0.001285","0.000054","0.001644","0.000531","0.000010","0.000534","0.000731","0.000011",
"974","0.000175","0.000561","0.000034","0.000223","0.001319","0.000047","0.001656","0.000546","0.000052","0.000509","0.000759","0.000032",
"975","0.000184","0.000522","0.000020","0.000236","0.001312","0.000050","0.001604","0.000544","0.000010","0.000534","0.000701","0.000023",
"976","0.000188","0.000591","0.000031","0.000215","0.001347","0.000019","0.001592","0.000572","0.000035","0.000533","0.000730","0.000027",
"977","0.000144","0.000674","0.000027","0.000210","0.001370","0.000011","0.001589","0.000546","0.000047","0.000541","0.000770","0.000010",
"978","0.000113","0.000661","0.000010","0.000189","0.001377","0.000018","0.001578","0.000523","0.000010","0.000502","0.000755","0.000010",
"979","0.000070","0.000705","0.000030","0.000180","0.001379","0.000010","0.001605","0.000553","0.000067","0.000492","0.000787","0.000015",
"980","0.000113","0.000763","0.000019","0.000202","0.001418","0.000010","0.001585","0.000549","0.000018","0.000479","0.000806","0.000018",
"981","0.000106","0.000721","0.000013","0.000211","0.001437","0.000010","0.001553","0.000547","0.000010","0.000441","0.000829","0.000029",
"982","0.000081","0.000746","0.000039","0.000217","0.001429","0.000010","0.001519","0.000505","0.000035","0.000432","0.000824","0.000025",
