"index","mc","mcblue","mclds","ismc","ismcblue","ismclds"
"1327","0.000394","0.000096","0.000010","0.000010","0.000035","0.000010",
"1328","0.000382","0.000096","0.000019","0.000010","0.000037","0.000010",
"1329","0.000387","0.000099","0.000010","0.000010","0.000034","0.000010",
"1330","0.000384","0.000100","0.000014","0.000010","0.000032","0.000010",
"1331","0.000383","0.000094","0.000012","0.000010","0.000036","0.000010",
"1332","0.000385","0.000105","0.000010","0.000010","0.000034","0.000010",
"1333","0.000381","0.000114","0.000020","0.000010","0.000036","0.000010",
"1334","0.000364","0.000121","0.000010","0.000010","0.000037","0.000010",
"1335","0.000369","0.000116","0.000010","0.000010","0.000030","0.000010",
"1336","0.000368","0.000124","0.000017","0.000010","0.000030","0.000010",
"1337","0.000372","0.000115","0.000010","0.000010","0.000026","0.000010",
"1338","0.000376","0.000115","0.000017","0.000010","0.000031","0.000010",
"1339","0.000385","0.000106","0.000010","0.000010","0.000030","0.000010",
"1340","0.000406","0.000109","0.000010","0.000010","0.000028","0.000010",
"1341","0.000405","0.000107","0.000020","0.000010","0.000029","0.000010",
"1342","0.000406","0.000114","0.000010","0.000010","0.000027","0.000010",
"1343","0.000400","0.000108","0.000012","0.000010","0.000032","0.000010",
"1344","0.000412","0.000116","0.000014","0.000010","0.000029","0.000010",
"1345","0.000409","0.000121","0.000010","0.000010","0.000027","0.000010",
"1346","0.000416","0.000124","0.000019","0.000010","0.000022","0.000010",
"1347","0.000428","0.000120","0.000010","0.000010","0.000025","0.000010",
"1348","0.000433","0.000133","0.000010","0.000010","0.000024","0.000010",
"1349","0.000430","0.000125","0.000018","0.000010","0.000021","0.000010",
"1350","0.000445","0.000122","0.000010","0.000010","0.000019","0.000010",
"1351","0.000447","0.000127","0.000015","0.000010","0.000019","0.000010",
"1352","0.000443","0.000133","0.000011","0.000010","0.000021","0.000010",
"1353","0.000443","0.000132","0.000010","0.000010","0.000026","0.000010",
"1354","0.000449","0.000143","0.000020","0.000013","0.000025","0.000010",
"1355","0.000451","0.000139","0.000010","0.000013","0.000026","0.000010",
"1356","0.000432","0.000131","0.000010","0.000013","0.000023","0.000010",
"1357","0.000438","0.000143","0.000016","0.000012","0.000023","0.000010",
"1358","0.000436","0.000153","0.000010","0.000014","0.000023","0.000010",
"1359","0.000439","0.000151","0.000018","0.000017","0.000016","0.000010",
"1360","0.000437","0.000150","0.000010","0.000016","0.000011","0.000010",
"1361","0.000439","0.000141","0.000010","0.000023","0.000011","0.000010",
"1362","0.000439","0.000158","0.000019","0.000023","0.000012","0.000010",
"1363","0.000434","0.000164","0.000010","0.000020","0.000014","0.000010",
"1364","0.000437","0.000166","0.000013","0.000018","0.000013","0.000010",
"1365","0.000431","0.000174","0.000013","0.000018","0.000015","0.000010",
"1366","0.000454","0.000191","0.000010","0.000024","0.000015","0.000010",
"1367","0.000468","0.000204","0.000019","0.000028","0.000014","0.000010",
"1368","0.000464","0.000210","0.000010","0.000027","0.000010","0.000010",
"1369","0.000464","0.000212","0.000010","0.000028","0.000010","0.000010",
"1370","0.000463","0.000207","0.000017","0.000025","0.000010","0.000010",
"1371","0.000459","0.000203","0.000010","0.000023","0.000010","0.000010",
"1372","0.000451","0.000182","0.000016","0.000017","0.000010","0.000010",
"1373","0.000456","0.000191","0.000010","0.000021","0.000010","0.000010",
"1374","0.000466","0.000188","0.000010","0.000024","0.000010","0.000010",
"1375","0.000461","0.000177","0.000019","0.000024","0.000010","0.000010",
"1376","0.000452","0.000164","0.000010","0.000025","0.000014","0.000010",
"1377","0.000458","0.000160","0.000011","0.000025","0.000017","0.000010",
"1378","0.000459","0.000164","0.000015","0.000027","0.000021","0.000010",
"1379","0.000468","0.000155","0.000010","0.000031","0.000021","0.000010",
"1380","0.000468","0.000164","0.000018","0.000033","0.000026","0.000010",
"1381","0.000459","0.000168","0.000010","0.000033","0.000025","0.000010",
"1382","0.000452","0.000171","0.000010","0.000033","0.000022","0.000010",
"1383","0.000429","0.000165","0.000018","0.000031","0.000020","0.000010",
"1384","0.000433","0.000173","0.000010","0.000029","0.000018","0.000010",
"1385","0.000429","0.000177","0.000014","0.000031","0.000017","0.000010",
"1386","0.000427","0.000180","0.000011","0.000032","0.000019","0.000010",
"1387","0.000413","0.000182","0.000010","0.000034","0.000019","0.000010",
"1388","0.000401","0.000180","0.000019","0.000037","0.000016","0.000010",
"1389","0.000398","0.000175","0.000010","0.000034","0.000020","0.000010",
"1390","0.000397","0.000193","0.000010","0.000033","0.000021","0.000010",
"1391","0.000404","0.000186","0.000016","0.000026","0.000018","0.000010",
"1392","0.000396","0.000191","0.000010","0.000025","0.000013","0.000010",
"1393","0.000397","0.000192","0.000017","0.000025","0.000010","0.000010",
"1394","0.000402","0.000197","0.000010","0.000029","0.000010","0.000010",
"1395","0.000402","0.000197","0.000010","0.000027","0.000010","0.000010",
"1396","0.000398","0.000189","0.000019","0.000025","0.000010","0.000010",
"1397","0.000406","0.000164","0.000010","0.000021","0.000010","0.000010",
"1398","0.000425","0.000162","0.000012","0.000021","0.000010","0.000010",
"1399","0.000419","0.000181","0.000013","0.000020","0.000010","0.000010",
"1400","0.000412","0.000182","0.000010","0.000022","0.000010","0.000010",
"1401","0.000421","0.000188","0.000018","0.000025","0.000010","0.000010",
"1402","0.000415","0.000188","0.000010","0.000023","0.000010","0.000010",
"1403","0.000408","0.000184","0.000010","0.000023","0.000010","0.000010",
"1404","0.000400","0.000169","0.000017","0.000021","0.000010","0.000010",
"1405","0.000391","0.000167","0.000010","0.000026","0.000010","0.000010",
"1406","0.000403","0.000153","0.000015","0.000024","0.000010","0.000010",
"1407","0.000398","0.000156","0.000010","0.000031","0.000010","0.000010",
"1408","0.000389","0.000150","0.000010","0.000031","0.000010","0.000010",
"1409","0.000388","0.000130","0.000019","0.000033","0.000010","0.000010",
"1410","0.000385","0.000117","0.000010","0.000032","0.000010","0.000010",
"1411","0.000399","0.000097","0.000010","0.000034","0.000010","0.000010",
"1412","0.000404","0.000106","0.000015","0.000037","0.000010","0.000010",
"1413","0.000403","0.000107","0.000010","0.000032","0.000010","0.000010",
"1414","0.000399","0.000108","0.000017","0.000028","0.000010","0.000010",
"1415","0.000376","0.000101","0.000010","0.000028","0.000011","0.000010",
"1416","0.000370","0.000109","0.000010","0.000029","0.000014","0.000010",
"1417","0.000363","0.000104","0.000018","0.000030","0.000012","0.000010",
"1418","0.000367","0.000090","0.000010","0.000032","0.000012","0.000010",
"1419","0.000376","0.000085","0.000013","0.000033","0.000014","0.000010",
"1420","0.000377","0.000082","0.000012","0.000030","0.000012","0.000010",
"1421","0.000385","0.000089","0.000010","0.000031","0.000010","0.000010",
"1422","0.000389","0.000082","0.000019","0.000029","0.000013","0.000010",
"1423","0.000388","0.000083","0.000010","0.000031","0.000013","0.000010",
"1424","0.000393","0.000070","0.000010","0.000035","0.000015","0.000010",
"1425","0.000389","0.000082","0.000016","0.000038","0.000014","0.000010",
"1426","0.000389","0.000089","0.000010","0.000039","0.000013","0.000010",
"1427","0.000378","0.000096","0.000016","0.000043","0.000022","0.000010",
"1428","0.000381","0.000079","0.000010","0.000042","0.000024","0.000010",
"1429","0.000379","0.000084","0.000010","0.000048","0.000021","0.000010",
"1430","0.000381","0.000075","0.000019","0.000046","0.000024","0.000010",
"1431","0.000375","0.000098","0.000010","0.000038","0.000032","0.000010",
"1432","0.000380","0.000103","0.000011","0.000042","0.000036","0.000010",
"1433","0.000371","0.000095","0.000014","0.000038","0.000038","0.000010",
"1434","0.000372","0.000104","0.000010","0.000042","0.000039","0.000010",
"1435","0.000377","0.000103","0.000018","0.000039","0.000036","0.000010",
"1436","0.000376","0.000105","0.000010","0.000033","0.000038","0.000010",
"1437","0.000375","0.000107","0.000010","0.000032","0.000033","0.000010",
"1438","0.000379","0.000090","0.000017","0.000034","0.000034","0.000010",
"1439","0.000378","0.000083","0.000010","0.000031","0.000036","0.000010",
"1440","0.000368","0.000077","0.000014","0.000025","0.000029","0.000010",
"1441","0.000377","0.000084","0.000010","0.000025","0.000036","0.000010",
"1442","0.000387","0.000088","0.000010","0.000022","0.000036","0.000010",
"1443","0.000388","0.000091","0.000018","0.000028","0.000039","0.000010",
"1444","0.000395","0.000093","0.000010","0.000026","0.000038","0.000010",
"1445","0.000390","0.000095","0.000010","0.000025","0.000040","0.000010",
"1446","0.000395","0.000101","0.000015","0.000026","0.000041","0.000010",
"1447","0.000401","0.000098","0.000010","0.000027","0.000040","0.000010",
"1448","0.000399","0.000102","0.000017","0.000028","0.000040","0.000010",
"1449","0.000396","0.000101","0.000010","0.000030","0.000038","0.000010",
"1450","0.000392","0.000111","0.000010","0.000032","0.000039","0.000010",
"1451","0.000380","0.000118","0.000018","0.000037","0.000041","0.000010",
"1452","0.000389","0.000119","0.000010","0.000041","0.000038","0.000010",
"1453","0.000383","0.000127","0.000012","0.000040","0.000035","0.000010",
"1454","0.000386","0.000122","0.000012","0.000044","0.000039","0.000010",
"1455","0.000378","0.000130","0.000010","0.000044","0.000040","0.000010",
"1456","0.000372","0.000125","0.000018","0.000050","0.000038","0.000010",
"1457","0.000372","0.000111","0.000010","0.000052","0.000040","0.000010",
"1458","0.000382","0.000110","0.000010","0.000051","0.000040","0.000010",
"1459","0.000404","0.000106","0.000016","0.000051","0.000044","0.000010",
"1460","0.000408","0.000095","0.000010","0.000049","0.000044","0.000010",
"1461","0.000422","0.000087","0.000015","0.000055","0.000041","0.000010",
"1462","0.000428","0.000086","0.000010","0.000059","0.000039","0.000010",
"1463","0.000418","0.000085","0.000010","0.000060","0.000038","0.000010",
"1464","0.000425","0.000095","0.000018","0.000059","0.000035","0.000010",
"1465","0.000425","0.000091","0.000010","0.000054","0.000043","0.000010",
"1466","0.000412","0.000100","0.000010","0.000051","0.000044","0.000010",
"1467","0.000421","0.000087","0.000014","0.000053","0.000042","0.000010",
"1468","0.000420","0.000081","0.000010","0.000048","0.000041","0.000010",
"1469","0.000431","0.000076","0.000017","0.000051","0.000039","0.000010",
"1470","0.000425","0.000085","0.000010","0.000053","0.000037","0.000010",
"1471","0.000419","0.000093","0.000010","0.000054","0.000033","0.000010",
"1472","0.000424","0.000084","0.000017","0.000055","0.000031","0.000010",
"1473","0.000434","0.000093","0.000010","0.000054","0.000030","0.000010",
"1474","0.000430","0.000100","0.000013","0.000054","0.000028","0.000010",
"1475","0.000441","0.000112","0.000011","0.000048","0.000029","0.000010",
"1476","0.000441","0.000122","0.000010","0.000049","0.000030","0.000010",
"1477","0.000432","0.000123","0.000018","0.000045","0.000032","0.000010",
"1478","0.000430","0.000122","0.000010","0.000048","0.000034","0.000010",
"1479","0.000424","0.000110","0.000010","0.000052","0.000034","0.000010",
"1480","0.000428","0.000107","0.000015","0.000050","0.000035","0.000010",
"1481","0.000423","0.000089","0.000010","0.000050","0.000031","0.000010",
"1482","0.000414","0.000097","0.000016","0.000050","0.000032","0.000010",
"1483","0.000413","0.000097","0.000010","0.000054","0.000028","0.000010",
"1484","0.000420","0.000095","0.000010","0.000056","0.000029","0.000010",
"1485","0.000416","0.000116","0.000018","0.000055","0.000028","0.000010",
"1486","0.000406","0.000112","0.000010","0.000055","0.000028","0.000010",
"1487","0.000402","0.000116","0.000011","0.000052","0.000023","0.000010",
"1488","0.000397","0.000114","0.000013","0.000048","0.000022","0.000010",
"1489","0.000386","0.000120","0.000010","0.000047","0.000025","0.000010",
"1490","0.000404","0.000101","0.000017","0.000050","0.000027","0.000010",
"1491","0.000397","0.000096","0.000010","0.000048","0.000021","0.000010",
"1492","0.000401","0.000096","0.000010","0.000046","0.000016","0.000010",
"1493","0.000390","0.000089","0.000016","0.000047","0.000017","0.000010",
"1494","0.000392","0.000096","0.000010","0.000046","0.000018","0.000010",
"1495","0.000390","0.000085","0.000014","0.000047","0.000015","0.000010",
"1496","0.000392","0.000081","0.000010","0.000051","0.000020","0.000010",
"1497","0.000389","0.000082","0.000010","0.000051","0.000014","0.000010",
"1498","0.000399","0.000100","0.000018","0.000056","0.000015","0.000010",
"1499","0.000404","0.000097","0.000010","0.000059","0.000016","0.000010",
"1500","0.000409","0.000103","0.000010","0.000060","0.000018","0.000010",
"1501","0.000403","0.000102","0.000014","0.000064","0.000015","0.000010",
"1502","0.000406","0.000092","0.000010","0.000064","0.000019","0.000010",
"1503","0.000395","0.000092","0.000016","0.000064","0.000022","0.000010",
"1504","0.000392","0.000093","0.000010","0.000064","0.000021","0.000010",
"1505","0.000385","0.000095","0.000010","0.000063","0.000018","0.000010",
"1506","0.000382","0.000095","0.000017","0.000063","0.000020","0.000010",
"1507","0.000374","0.000080","0.000010","0.000066","0.000023","0.000010",
"1508","0.000369","0.000069","0.000012","0.000065","0.000024","0.000010",
"1509","0.000368","0.000075","0.000011","0.000067","0.000018","0.000010",
"1510","0.000377","0.000064","0.000010","0.000074","0.000019","0.000010",
"1511","0.000380","0.000074","0.000017","0.000075","0.000019","0.000010",
"1512","0.000369","0.000070","0.000010","0.000077","0.000022","0.000010",
"1513","0.000373","0.000053","0.000010","0.000070","0.000023","0.000010",
"1514","0.000371","0.000047","0.000016","0.000072","0.000020","0.000010",
"1515","0.000362","0.000059","0.000010","0.000066","0.000023","0.000010",
"1516","0.000371","0.000054","0.000015","0.000061","0.000023","0.000010",
"1517","0.000373","0.000055","0.000010","0.000063","0.000025","0.000010",
"1518","0.000378","0.000047","0.000010","0.000064","0.000026","0.000010",
"1519","0.000376","0.000046","0.000017","0.000063","0.000027","0.000010",
"1520","0.000382","0.000053","0.000010","0.000066","0.000030","0.000010",
"1521","0.000391","0.000044","0.000010","0.000068","0.000029","0.000010",
"1522","0.000396","0.000046","0.000013","0.000067","0.000029","0.000010",
"1523","0.000394","0.000046","0.000010","0.000072","0.000027","0.000010",
"1524","0.000388","0.000049","0.000017","0.000075","0.000028","0.000010",
"1525","0.000390","0.000054","0.000010","0.000081","0.000027","0.000010",
"1526","0.000398","0.000043","0.000010","0.000079","0.000024","0.000010",
"1527","0.000387","0.000030","0.000016","0.000081","0.000023","0.000010",
"1528","0.000387","0.000026","0.000010","0.000080","0.000017","0.000010",
"1529","0.000388","0.000014","0.000013","0.000084","0.000012","0.000010",
"1530","0.000377","0.000011","0.000010","0.000081","0.000016","0.000010",
"1531","0.000387","0.000012","0.000010","0.000079","0.000016","0.000010",
"1532","0.000404","0.000019","0.000017","0.000084","0.000018","0.000010",
"1533","0.000402","0.000010","0.000010","0.000087","0.000021","0.000010",
"1534","0.000400","0.000010","0.000010","0.000086","0.000019","0.000010",
"1535","0.000403","0.000013","0.000014","0.000088","0.000021","0.000010",
"1536","0.000409","0.000014","0.000010","0.000091","0.000023","0.000010",
"1537","0.000406","0.000016","0.000015","0.000091","0.000020","0.000010",
"1538","0.000412","0.000010","0.000010","0.000089","0.000022","0.000010",
"1539","0.000414","0.000010","0.000010","0.000086","0.000020","0.000010",
"1540","0.000419","0.000012","0.000017","0.000089","0.000020","0.000010",
"1541","0.000417","0.000010","0.000010","0.000087","0.000022","0.000010",
"1542","0.000398","0.000010","0.000011","0.000087","0.000022","0.000010",
"1543","0.000397","0.000010","0.000012","0.000085","0.000025","0.000010",
"1544","0.000390","0.000016","0.000010","0.000085","0.000029","0.000010",
"1545","0.000379","0.000012","0.000017","0.000081","0.000031","0.000010",
"1546","0.000368","0.000010","0.000010","0.000077","0.000029","0.000010",
"1547","0.000355","0.000010","0.000010","0.000078","0.000030","0.000010",
"1548","0.000351","0.000010","0.000016","0.000078","0.000031","0.000010",
"1549","0.000357","0.000010","0.000010","0.000078","0.000031","0.000010",
"1550","0.000364","0.000015","0.000014","0.000075","0.000033","0.000010",
"1551","0.000364","0.000022","0.000010","0.000071","0.000032","0.000010",
"1552","0.000359","0.000024","0.000010","0.000067","0.000029","0.000010",
"1553","0.000358","0.000021","0.000017","0.000069","0.000026","0.000010",
"1554","0.000362","0.000035","0.000010","0.000067","0.000024","0.000010",
"1555","0.000356","0.000024","0.000010","0.000068","0.000022","0.000010",
"1556","0.000364","0.000033","0.000013","0.000065","0.000021","0.000010",
"1557","0.000371","0.000030","0.000010","0.000065","0.000022","0.000010",
"1558","0.000366","0.000030","0.000016","0.000065","0.000024","0.000010",
"1559","0.000371","0.000036","0.000010","0.000070","0.000025","0.000010",
"1560","0.000379","0.000030","0.000010","0.000066","0.000021","0.000010",
"1561","0.000374","0.000032","0.000016","0.000069","0.000023","0.000010",
"1562","0.000373","0.000042","0.000010","0.000071","0.000021","0.000010",
"1563","0.000361","0.000052","0.000012","0.000067","0.000018","0.000010",
"1564","0.000367","0.000061","0.000010","0.000067","0.000016","0.000010",
"1565","0.000373","0.000062","0.000010","0.000064","0.000021","0.000010",
"1566","0.000371","0.000062","0.000017","0.000065","0.000023","0.000010",
"1567","0.000373","0.000068","0.000010","0.000067","0.000019","0.000010",
"1568","0.000380","0.000067","0.000010","0.000063","0.000019","0.000010",
"1569","0.000383","0.000069","0.000015","0.000064","0.000024","0.000010",
"1570","0.000384","0.000064","0.000010","0.000065","0.000029","0.000010",
"1571","0.000378","0.000070","0.000015","0.000060","0.000029","0.000010",
"1572","0.000379","0.000078","0.000010","0.000064","0.000024","0.000010",
"1573","0.000381","0.000081","0.000010","0.000066","0.000024","0.000010",
"1574","0.000371","0.000088","0.000017","0.000063","0.000022","0.000010",
"1575","0.000366","0.000100","0.000010","0.000065","0.000030","0.000010",
"1576","0.000365","0.000095","0.000010","0.000064","0.000026","0.000010",
"1577","0.000353","0.000094","0.000012","0.000066","0.000024","0.000010",
"1578","0.000348","0.000096","0.000010","0.000069","0.000027","0.000010",
"1579","0.000344","0.000108","0.000016","0.000067","0.000028","0.000010",
"1580","0.000336","0.000122","0.000010","0.000068","0.000025","0.000010",
"1581","0.000342","0.000119","0.000010","0.000065","0.000024","0.000010",
"1582","0.000341","0.000116","0.000016","0.000068","0.000024","0.000010",
"1583","0.000329","0.000119","0.000010","0.000065","0.000024","0.000010",
"1584","0.000329","0.000129","0.000013","0.000061","0.000023","0.000010",
"1585","0.000321","0.000118","0.000010","0.000060","0.000022","0.000010",
"1586","0.000320","0.000110","0.000010","0.000061","0.000023","0.000010",
"1587","0.000319","0.000108","0.000017","0.000064","0.000024","0.000010",
"1588","0.000319","0.000095","0.000010","0.000065","0.000023","0.000010",
"1589","0.000321","0.000089","0.000010","0.000066","0.000022","0.000010",
"1590","0.000330","0.000108","0.000014","0.000065","0.000020","0.000010",
"1591","0.000325","0.000108","0.000010","0.000065","0.000020","0.000010",
"1592","0.000322","0.000109","0.000015","0.000063","0.000020","0.000010",
"1593","0.000323","0.000100","0.000010","0.000066","0.000019","0.000010",
"1594","0.000337","0.000100","0.000010","0.000063","0.000019","0.000010",
"1595","0.000341","0.000090","0.000016","0.000064","0.000020","0.000010",
"1596","0.000352","0.000086","0.000010","0.000062","0.000016","0.000010",
"1597","0.000359","0.000096","0.000011","0.000061","0.000011","0.000010",
"1598","0.000362","0.000093","0.000011","0.000059","0.000012","0.000010",
"1599","0.000360","0.000076","0.000010","0.000064","0.000010","0.000010",
"1600","0.000366","0.000080","0.000016","0.000066","0.000010","0.000010",
"1601","0.000367","0.000079","0.000010","0.000070","0.000010","0.000010",
"1602","0.000362","0.000074","0.000010","0.000069","0.000010","0.000010",
"1603","0.000360","0.000069","0.000015","0.000064","0.000013","0.000010",
"1604","0.000362","0.000068","0.000010","0.000064","0.000011","0.000010",
"1605","0.000363","0.000064","0.000014","0.000067","0.000010","0.000010",
"1606","0.000368","0.000061","0.000010","0.000069","0.000010","0.000010",
"1607","0.000370","0.000063","0.000010","0.000070","0.000010","0.000010",
"1608","0.000362","0.000073","0.000017","0.000072","0.000010","0.000010",
"1609","0.000370","0.000074","0.000010","0.000071","0.000010","0.000010",
"1610","0.000365","0.000088","0.000010","0.000072","0.000010","0.000010",
"1611","0.000369","0.000086","0.000013","0.000071","0.000010","0.000010",
"1612","0.000373","0.000084","0.000010","0.000071","0.000010","0.000010",
"1613","0.000374","0.000084","0.000016","0.000070","0.000010","0.000010",
"1614","0.000367","0.000079","0.000010","0.000073","0.000010","0.000010",
"1615","0.000374","0.000079","0.000010","0.000074","0.000010","0.000010",
"1616","0.000368","0.000085","0.000016","0.000071","0.000010","0.000010",
"1617","0.000364","0.000086","0.000010","0.000073","0.000010","0.000010",
"1618","0.000364","0.000084","0.000012","0.000068","0.000010","0.000010",
"1619","0.000374","0.000087","0.000010","0.000070","0.000010","0.000010",
"1620","0.000387","0.000096","0.000010","0.000073","0.000010","0.000010",
"1621","0.000382","0.000090","0.000016","0.000072","0.000010","0.000010",
"1622","0.000379","0.000102","0.000010","0.000069","0.000013","0.000010",
"1623","0.000377","0.000125","0.000010","0.000073","0.000014","0.000010",
"1624","0.000382","0.000121","0.000014","0.000072","0.000013","0.000010",
"1625","0.000387","0.000129","0.000010","0.000072","0.000015","0.000010",
"1626","0.000385","0.000133","0.000014","0.000077","0.000012","0.000010",
"1627","0.000366","0.000134","0.000010","0.000072","0.000010","0.000010",
"1628","0.000368","0.000137","0.000010","0.000074","0.000010","0.000010",
"1629","0.000371","0.000137","0.000016","0.000074","0.000011","0.000010",
"1630","0.000384","0.000153","0.000010","0.000079","0.000010","0.000010",
"1631","0.000392","0.000145","0.000010","0.000084","0.000012","0.000010",
"1632","0.000400","0.000146","0.000011","0.000083","0.000012","0.000010",
"1633","0.000395","0.000134","0.000010","0.000081","0.000012","0.000010",
"1634","0.000388","0.000138","0.000016","0.000081","0.000011","0.000010",
"1635","0.000380","0.000127","0.000010","0.000078","0.000010","0.000010",
"1636","0.000380","0.000131","0.000010","0.000083","0.000010","0.000010",
"1637","0.000376","0.000151","0.000015","0.000088","0.000010","0.000010",
"1638","0.000383","0.000155","0.000010","0.000085","0.000011","0.000010",
"1639","0.000368","0.000156","0.000013","0.000087","0.000010","0.000010",
"1640","0.000371","0.000174","0.000010","0.000088","0.000014","0.000010",
"1641","0.000368","0.000169","0.000010","0.000087","0.000016","0.000010",
"1642","0.000366","0.000156","0.000016","0.000086","0.000016","0.000010",
"1643","0.000362","0.000162","0.000010","0.000088","0.000013","0.000010",
"1644","0.000361","0.000167","0.000010","0.000086","0.000013","0.000010",
"1645","0.000364","0.000168","0.000013","0.000088","0.000013","0.000010",
"1646","0.000360","0.000170","0.000010","0.000087","0.000013","0.000010",
"1647","0.000365","0.000170","0.000015","0.000085","0.000018","0.000010",
"1648","0.000364","0.000175","0.000010","0.000085","0.000016","0.000010",
"1649","0.000355","0.000170","0.000010","0.000090","0.000021","0.000010",
"1650","0.000354","0.000169","0.000016","0.000092","0.000021","0.000010",
"1651","0.000354","0.000162","0.000010","0.000091","0.000018","0.000010",
"1652","0.000367","0.000165","0.000011","0.000089","0.000016","0.000010",
"1653","0.000365","0.000159","0.000010","0.000086","0.000018","0.000010",
"1654","0.000370","0.000159","0.000010","0.000088","0.000018","0.000010",
"1655","0.000364","0.000155","0.000016","0.000088","0.000022","0.000010",
"1656","0.000355","0.000154","0.000010","0.000087","0.000022","0.000010",
"1657","0.000349","0.000146","0.000010","0.000085","0.000017","0.000010",
"1658","0.000355","0.000154","0.000014","0.000085","0.000020","0.000010",
"1659","0.000349","0.000148","0.000010","0.000086","0.000019","0.000010",
"1660","0.000354","0.000150","0.000014","0.000084","0.000020","0.000010",
"1661","0.000344","0.000161","0.000010","0.000082","0.000022","0.000010",
"1662","0.000342","0.000160","0.000010","0.000084","0.000020","0.000010",
"1663","0.000335","0.000156","0.000016","0.000087","0.000022","0.000010",
"1664","0.000330","0.000149","0.000010","0.000085","0.000023","0.000010",
"1665","0.000323","0.000152","0.000010","0.000081","0.000023","0.000010",
"1666","0.000322","0.000163","0.000012","0.000080","0.000020","0.000010",
"1667","0.000319","0.000160","0.000010","0.000080","0.000021","0.000010",
"1668","0.000314","0.000178","0.000015","0.000084","0.000021","0.000010",
"1669","0.000307","0.000184","0.000010","0.000084","0.000022","0.000010",
"1670","0.000316","0.000196","0.000010","0.000082","0.000023","0.000010",
"1671","0.000313","0.000203","0.000015","0.000078","0.000018","0.000010",
"1672","0.000313","0.000202","0.000010","0.000081","0.000021","0.000010",
"1673","0.000306","0.000202","0.000012","0.000085","0.000020","0.000010",
"1674","0.000301","0.000213","0.000010","0.000081","0.000019","0.000010",
"1675","0.000307","0.000214","0.000010","0.000081","0.000022","0.000010",
"1676","0.000308","0.000198","0.000016","0.000079","0.000025","0.000010",
"1677","0.000296","0.000192","0.000010","0.000075","0.000029","0.000010",
"1678","0.000291","0.000191","0.000010","0.000071","0.000028","0.000010",
"1679","0.000289","0.000194","0.000013","0.000075","0.000026","0.000010",
"1680","0.000299","0.000193","0.000010","0.000075","0.000031","0.000010",
"1681","0.000303","0.000197","0.000014","0.000080","0.000027","0.000010",
"1682","0.000305","0.000200","0.000010","0.000086","0.000024","0.000010",
"1683","0.000305","0.000193","0.000010","0.000090","0.000022","0.000010",
"1684","0.000304","0.000190","0.000016","0.000092","0.000024","0.000010",
"1685","0.000297","0.000181","0.000010","0.000094","0.000019","0.000010",
"1686","0.000296","0.000181","0.000010","0.000094","0.000018","0.000010",
"1687","0.000293","0.000175","0.000011","0.000098","0.000016","0.000010",
"1688","0.000300","0.000183","0.000010","0.000098","0.000016","0.000010",
"1689","0.000308","0.000187","0.000015","0.000098","0.000013","0.000010",
"1690","0.000295","0.000191","0.000010","0.000101","0.000015","0.000010",
"1691","0.000287","0.000187","0.000010","0.000104","0.000010","0.000010",
"1692","0.000283","0.000185","0.000014","0.000104","0.000011","0.000010",
"1693","0.000286","0.000184","0.000010","0.000104","0.000013","0.000010",
"1694","0.000292","0.000177","0.000013","0.000102","0.000014","0.000010",
"1695","0.000309","0.000189","0.000010","0.000100","0.000012","0.000010",
"1696","0.000316","0.000192","0.000010","0.000097","0.000014","0.000010",
"1697","0.000301","0.000190","0.000016","0.000098","0.000017","0.000010",
"1698","0.000306","0.000177","0.000010","0.000096","0.000019","0.000010",
"1699","0.000293","0.000179","0.000010","0.000094","0.000014","0.000010",
"1700","0.000276","0.000183","0.000012","0.000095","0.000013","0.000010",
"1701","0.000284","0.000187","0.000010","0.000091","0.000012","0.000010",
"1702","0.000281","0.000188","0.000015","0.000090","0.000010","0.000010",
"1703","0.000283","0.000191","0.000010","0.000088","0.000012","0.000010",
"1704","0.000284","0.000192","0.000010","0.000092","0.000014","0.000010",
"1705","0.000293","0.000202","0.000015","0.000093","0.000016","0.000010",
"1706","0.000293","0.000197","0.000010","0.000093","0.000019","0.000010",
"1707","0.000295","0.000205","0.000011","0.000096","0.000016","0.000010",
"1708","0.000293","0.000199","0.000010","0.000098","0.000019","0.000010",
"1709","0.000294","0.000199","0.000010","0.000097","0.000022","0.000010",
"1710","0.000297","0.000200","0.000015","0.000101","0.000024","0.000010",
"1711","0.000297","0.000205","0.000010","0.000100","0.000026","0.000010",
"1712","0.000288","0.000203","0.000010","0.000097","0.000024","0.000010",
"1713","0.000298","0.000200","0.000013","0.000102","0.000025","0.000010",
"1714","0.000301","0.000212","0.000010","0.000104","0.000025","0.000010",
"1715","0.000311","0.000210","0.000013","0.000103","0.000027","0.000010",
"1716","0.000317","0.000200","0.000010","0.000103","0.000026","0.000010",
"1717","0.000311","0.000206","0.000010","0.000107","0.000025","0.000010",
"1718","0.000311","0.000197","0.000015","0.000110","0.000025","0.000010",
"1719","0.000307","0.000192","0.000010","0.000115","0.000022","0.000010",
"1720","0.000309","0.000194","0.000010","0.000113","0.000023","0.000010",
"1721","0.000298","0.000184","0.000011","0.000110","0.000021","0.000010",
"1722","0.000300","0.000177","0.000010","0.000113","0.000025","0.000010",
"1723","0.000306","0.000174","0.000015","0.000114","0.000024","0.000010",
"1724","0.000292","0.000177","0.000010","0.000110","0.000024","0.000010",
"1725","0.000285","0.000181","0.000010","0.000105","0.000021","0.000010",
