"index","mc","mcblue","mclds","ismc1","ismcblue1","ismclds1","ismc2","ismcblue2","ismclds2","mismc","mismcstoc","mismclds"
"213","0.002286","0.002286","0.000340","0.001249","0.001249","0.000228","0.002964","0.002964","0.000010","0.001828","0.000061","0.004508",
"214","0.002170","0.002170","0.000069","0.001340","0.001340","0.000210","0.002903","0.002903","0.000059","0.001795","0.000023","0.004492",
"215","0.002294","0.002294","0.000197","0.001562","0.001562","0.000035","0.002641","0.002641","0.000324","0.001770","0.000032","0.004415",
"216","0.002441","0.002441","0.000188","0.001703","0.001703","0.000188","0.002626","0.002626","0.000076","0.001843","0.000054","0.004407",
"217","0.002247","0.002247","0.000020","0.001543","0.001543","0.000122","0.002738","0.002738","0.000092","0.001935","0.000010","0.004659",
"218","0.002176","0.002176","0.000390","0.001611","0.001611","0.000135","0.002564","0.002564","0.000120","0.001980","0.000132","0.004665",
"219","0.002080","0.002080","0.000016","0.001572","0.001572","0.000070","0.002575","0.002575","0.000010","0.001949","0.000010","0.004599",
"220","0.001996","0.001996","0.000071","0.001603","0.001603","0.000035","0.002452","0.002452","0.000236","0.001911","0.000023","0.004504",
"221","0.001581","0.001581","0.000291","0.001448","0.001448","0.000097","0.002437","0.002437","0.000030","0.001883","0.000065","0.004394",
"222","0.001816","0.001816","0.000043","0.001513","0.001513","0.000100","0.002514","0.002514","0.000040","0.001803","0.000010","0.004515",
"223","0.001669","0.001669","0.000302","0.001460","0.001460","0.000039","0.002360","0.002360","0.000209","0.001922","0.000107","0.004744",
"224","0.001386","0.001386","0.000109","0.001208","0.001208","0.000294","0.002500","0.002500","0.000152","0.002019","0.000019","0.004887",
"225","0.001523","0.001523","0.000014","0.001213","0.001213","0.000270","0.002432","0.002432","0.000033","0.001974","0.000010","0.004923",
"226","0.001471","0.001471","0.000369","0.001194","0.001194","0.000108","0.002358","0.002358","0.000015","0.001972","0.000068","0.004974",
"227","0.001305","0.001305","0.000045","0.001169","0.001169","0.000066","0.002343","0.002343","0.000017","0.001945","0.000010","0.004975",
"228","0.001325","0.001325","0.000138","0.001263","0.001263","0.000118","0.002095","0.002095","0.000282","0.001922","0.000042","0.005075",
"229","0.001385","0.001385","0.000223","0.001382","0.001382","0.000023","0.001895","0.001895","0.000054","0.001854","0.000063","0.005030",
"230","0.001448","0.001448","0.000029","0.001442","0.001442","0.000047","0.001721","0.001721","0.000066","0.001914","0.000040","0.005196",
"231","0.001410","0.001410","0.000344","0.001218","0.001218","0.000134","0.001714","0.001714","0.000167","0.001948","0.000102","0.005231",
"232","0.001485","0.001485","0.000010","0.001104","0.001104","0.000107","0.001870","0.001870","0.000010","0.001934","0.000022","0.005261",
"233","0.001466","0.001466","0.000011","0.001022","0.001022","0.000040","0.001943","0.001943","0.000237","0.002033","0.000016","0.005146",
"234","0.001335","0.001335","0.000295","0.001029","0.001029","0.000031","0.001806","0.001806","0.000032","0.001966","0.000043","0.005372",
"235","0.001501","0.001501","0.000057","0.001147","0.001147","0.000014","0.001713","0.001713","0.000080","0.002083","0.000028","0.005127",
"236","0.001661","0.001661","0.000223","0.001275","0.001275","0.000210","0.001553","0.001553","0.000296","0.002126","0.000085","0.005013",
"237","0.001585","0.001585","0.000149","0.001310","0.001310","0.000136","0.001489","0.001489","0.000085","0.002078","0.000051","0.004967",
"238","0.001560","0.001560","0.000010","0.001371","0.001371","0.000055","0.001347","0.001347","0.000088","0.002047","0.000019","0.004887",
"239","0.001457","0.001457","0.000363","0.001184","0.001184","0.000027","0.001538","0.001538","0.000044","0.002041","0.000101","0.005006",
"240","0.001361","0.001361","0.000025","0.001087","0.001087","0.000187","0.001600","0.001600","0.000017","0.001948","0.000026","0.004806",
"241","0.001262","0.001262","0.000089","0.000986","0.000986","0.000092","0.001733","0.001733","0.000207","0.002005","0.000027","0.004731",
"242","0.001471","0.001471","0.000244","0.000872","0.000872","0.000147","0.001859","0.001859","0.000045","0.002101","0.000077","0.004587",
"243","0.001377","0.001377","0.000039","0.000851","0.000851","0.000181","0.002058","0.002058","0.000036","0.002068","0.000014","0.004515",
"244","0.001331","0.001331","0.000294","0.000855","0.000855","0.000054","0.002029","0.002029","0.000167","0.002148","0.000070","0.004396",
"245","0.001193","0.001193","0.000053","0.000841","0.000841","0.000410","0.002178","0.002178","0.000123","0.002197","0.000010","0.004388",
"246","0.001231","0.001231","0.000010","0.000865","0.000865","0.000353","0.002211","0.002211","0.000065","0.002224","0.000036","0.004272",
"247","0.001311","0.001311","0.000313","0.000823","0.000823","0.000258","0.002230","0.002230","0.000035","0.002304","0.000063","0.004251",
"248","0.001571","0.001571","0.000050","0.000836","0.000836","0.000260","0.002330","0.002330","0.000010","0.002356","0.000010","0.004203",
"249","0.001602","0.001602","0.000155","0.000777","0.000777","0.000052","0.002400","0.002400","0.000238","0.002429","0.000034","0.004220",
"250","0.001482","0.001482","0.000180","0.000595","0.000595","0.000174","0.002581","0.002581","0.000084","0.002440","0.000042","0.004144",
"251","0.001875","0.001875","0.000021","0.000763","0.000763","0.000096","0.002500","0.002500","0.000058","0.002386","0.000010","0.004151",
"252","0.001512","0.001512","0.000330","0.000611","0.000611","0.000105","0.002558","0.002558","0.000116","0.002281","0.000106","0.004137",
"253","0.001364","0.001364","0.000010","0.000470","0.000470","0.000010","0.002676","0.002676","0.000010","0.002326","0.000010","0.004026",
"254","0.001244","0.001244","0.000044","0.000325","0.000325","0.000128","0.002668","0.002668","0.000206","0.002399","0.000018","0.004079",
"255","0.001289","0.001289","0.000266","0.000289","0.000289","0.000055","0.002691","0.002691","0.000025","0.002391","0.000057","0.004045",
"256","0.001513","0.001513","0.000037","0.000404","0.000404","0.000065","0.002564","0.002564","0.000034","0.002370","0.000020","0.003982",
"257","0.001462","0.001462","0.000250","0.000603","0.000603","0.000227","0.002234","0.002234","0.000195","0.002307","0.000110","0.004004",
"258","0.001557","0.001557","0.000120","0.000601","0.000601","0.000028","0.002356","0.002356","0.000131","0.002264","0.000056","0.004091",
"259","0.001382","0.001382","0.000017","0.000463","0.000463","0.000012","0.002456","0.002456","0.000019","0.002273","0.000056","0.004082",
"260","0.001513","0.001513","0.000333","0.000598","0.000598","0.000037","0.002335","0.002335","0.000013","0.002215","0.000100","0.004032",
"261","0.001696","0.001696","0.000032","0.000576","0.000576","0.000058","0.002454","0.002454","0.000010","0.002227","0.000010","0.004161",
"262","0.001685","0.001685","0.000105","0.000515","0.000515","0.000100","0.002514","0.002514","0.000222","0.002245","0.000027","0.004178",
"263","0.001484","0.001484","0.000206","0.000626","0.000626","0.000076","0.002299","0.002299","0.000038","0.002166","0.000045","0.004051",
"264","0.001600","0.001600","0.000030","0.000725","0.000725","0.000069","0.002227","0.002227","0.000061","0.002196","0.000039","0.003957",
"265","0.001538","0.001538","0.000288","0.000737","0.000737","0.000233","0.002186","0.002186","0.000169","0.002181","0.000099","0.003812",
"266","0.001488","0.001488","0.000012","0.000519","0.000519","0.000053","0.002313","0.002313","0.000020","0.002138","0.000010","0.003787",
"267","0.001338","0.001338","0.000010","0.000408","0.000408","0.000033","0.002487","0.002487","0.000170","0.002164","0.000032","0.003739",
"268","0.001302","0.001302","0.000264","0.000287","0.000287","0.000033","0.002693","0.002693","0.000027","0.002179","0.000041","0.003745",
"269","0.001129","0.001129","0.000054","0.000210","0.000210","0.000083","0.002707","0.002707","0.000068","0.002143","0.000013","0.003834",
"270","0.001040","0.001040","0.000171","0.000132","0.000132","0.000289","0.002823","0.002823","0.000272","0.002106","0.000056","0.003868",
"271","0.001145","0.001145","0.000143","0.000200","0.000200","0.000070","0.002746","0.002746","0.000057","0.002112","0.000067","0.003966",
"272","0.001284","0.001284","0.000010","0.000185","0.000185","0.000087","0.002804","0.002804","0.000078","0.002106","0.000026","0.003753",
"273","0.001232","0.001232","0.000317","0.000077","0.000077","0.000180","0.002962","0.002962","0.000072","0.002104","0.000099","0.003839",
"274","0.000930","0.000930","0.000015","0.000049","0.000049","0.000022","0.002963","0.002963","0.000010","0.002062","0.000018","0.003841",
"275","0.000742","0.000742","0.000067","0.000120","0.000120","0.000085","0.002983","0.002983","0.000185","0.002044","0.000017","0.003805",
"276","0.000791","0.000791","0.000227","0.000054","0.000054","0.000027","0.002974","0.002974","0.000024","0.002114","0.000074","0.003824",
"277","0.000909","0.000909","0.000034","0.000093","0.000093","0.000010","0.002788","0.002788","0.000037","0.002049","0.000028","0.003810",
"278","0.001172","0.001172","0.000250","0.000160","0.000160","0.000155","0.002866","0.002866","0.000167","0.002005","0.000091","0.003791",
"279","0.001158","0.001158","0.000074","0.000065","0.000065","0.000161","0.002936","0.002936","0.000117","0.002016","0.000019","0.003707",
"280","0.001022","0.001022","0.000010","0.000013","0.000013","0.000124","0.002987","0.002987","0.000042","0.001989","0.000010","0.003719",
"281","0.001306","0.001306","0.000291","0.000101","0.000101","0.000010","0.002990","0.002990","0.000019","0.002003","0.000085","0.003746",
"282","0.001410","0.001410","0.000037","0.000166","0.000166","0.000023","0.002968","0.002968","0.000010","0.002025","0.000014","0.003669",
"283","0.001444","0.001444","0.000125","0.000292","0.000292","0.000176","0.002853","0.002853","0.000217","0.002070","0.000052","0.003578",
"284","0.001360","0.001360","0.000175","0.000362","0.000362","0.000065","0.002644","0.002644","0.000056","0.002109","0.000051","0.003481",
"285","0.001496","0.001496","0.000020","0.000451","0.000451","0.000046","0.002556","0.002556","0.000055","0.002132","0.000013","0.003520",
"286","0.001475","0.001475","0.000286","0.000514","0.000514","0.000209","0.002605","0.002605","0.000123","0.002099","0.000103","0.003508",
"287","0.001412","0.001412","0.000010","0.000598","0.000598","0.000079","0.002448","0.002448","0.000010","0.002132","0.000010","0.003447",
"288","0.001214","0.001214","0.000021","0.000404","0.000404","0.000261","0.002523","0.002523","0.000202","0.002130","0.000023","0.003449",
"289","0.001014","0.001014","0.000239","0.000326","0.000326","0.000253","0.002543","0.002543","0.000025","0.002111","0.000066","0.003451",
"290","0.000712","0.000712","0.000041","0.000155","0.000155","0.000249","0.002758","0.002758","0.000076","0.002060","0.000025","0.003536",
"291","0.000934","0.000934","0.000197","0.000295","0.000295","0.000396","0.002646","0.002646","0.000236","0.002121","0.000083","0.003457",
"292","0.000930","0.000930","0.000115","0.000414","0.000414","0.000129","0.002530","0.002530","0.000062","0.002055","0.000034","0.003404",
"293","0.001126","0.001126","0.000010","0.000561","0.000561","0.000202","0.002446","0.002446","0.000078","0.002093","0.000046","0.003304",
"294","0.001212","0.001212","0.000295","0.000543","0.000543","0.000173","0.002474","0.002474","0.000042","0.002078","0.000092","0.003140",
"295","0.001352","0.001352","0.000025","0.000595","0.000595","0.000038","0.002528","0.002528","0.000010","0.002071","0.000010","0.002995",
"296","0.001487","0.001487","0.000079","0.000465","0.000465","0.000082","0.002744","0.002744","0.000194","0.002037","0.000010","0.002973",
"297","0.001638","0.001638","0.000191","0.000536","0.000536","0.000058","0.002752","0.002752","0.000017","0.002035","0.000034","0.002875",
"298","0.001667","0.001667","0.000034","0.000678","0.000678","0.000038","0.002515","0.002515","0.000063","0.002051","0.000015","0.003041",
"299","0.001728","0.001728","0.000243","0.000678","0.000678","0.000181","0.002441","0.002441","0.000167","0.002109","0.000067","0.003024",
"300","0.001895","0.001895","0.000027","0.000743","0.000743","0.000133","0.002500","0.002500","0.000055","0.002078","0.000010","0.002806",
"301","0.001962","0.001962","0.000010","0.000840","0.000840","0.000061","0.002506","0.002506","0.000105","0.002076","0.000027","0.002658",
"302","0.001984","0.001984","0.000245","0.000922","0.000922","0.000017","0.002441","0.002441","0.000010","0.001984","0.000031","0.002534",
"303","0.001893","0.001893","0.000047","0.000920","0.000920","0.000023","0.002479","0.002479","0.000040","0.002017","0.000010","0.002541",
"304","0.001816","0.001816","0.000133","0.000825","0.000825","0.000210","0.002644","0.002644","0.000234","0.002031","0.000017","0.002501",
"305","0.001879","0.001879","0.000138","0.000929","0.000929","0.000069","0.002612","0.002612","0.000045","0.002047","0.000051","0.002501",
"306","0.001727","0.001727","0.000016","0.000961","0.000961","0.000097","0.002598","0.002598","0.000071","0.002076","0.000023","0.002479",
"307","0.001939","0.001939","0.000274","0.001012","0.001012","0.000242","0.002435","0.002435","0.000105","0.002063","0.000092","0.002611",
"308","0.001932","0.001932","0.000011","0.001013","0.001013","0.000094","0.002402","0.002402","0.000015","0.002046","0.000012","0.002568",
"309","0.001953","0.001953","0.000044","0.000835","0.000835","0.000138","0.002536","0.002536","0.000179","0.002001","0.000019","0.002626",
"310","0.001950","0.001950","0.000211","0.000764","0.000764","0.000023","0.002581","0.002581","0.000014","0.001921","0.000069","0.002555",
"311","0.001846","0.001846","0.000031","0.000816","0.000816","0.000022","0.002506","0.002506","0.000035","0.001853","0.000028","0.002435",
"312","0.001969","0.001969","0.000212","0.000722","0.000722","0.000118","0.002631","0.002631","0.000156","0.001785","0.000093","0.002259",
"313","0.001931","0.001931","0.000086","0.000670","0.000670","0.000133","0.002665","0.002665","0.000110","0.001841","0.000033","0.002296",
"314","0.002005","0.002005","0.000012","0.000579","0.000579","0.000111","0.002738","0.002738","0.000021","0.001876","0.000016","0.002337",
"315","0.002095","0.002095","0.000268","0.000632","0.000632","0.000014","0.002727","0.002727","0.000010","0.001781","0.000081","0.002436",
"316","0.001858","0.001858","0.000031","0.000707","0.000707","0.000026","0.002475","0.002475","0.000012","0.001752","0.000010","0.002212",
"317","0.001970","0.001970","0.000094","0.000813","0.000813","0.000108","0.002373","0.002373","0.000202","0.001812","0.000038","0.002259",
"318","0.001947","0.001947","0.000164","0.000901","0.000901","0.000054","0.002212","0.002212","0.000031","0.001700","0.000052","0.002237",
"319","0.001974","0.001974","0.000023","0.000980","0.000980","0.000057","0.002107","0.002107","0.000053","0.001662","0.000026","0.002354",
"320","0.002005","0.002005","0.000245","0.001059","0.001059","0.000218","0.002115","0.002115","0.000136","0.001639","0.000084","0.002290",
"321","0.002121","0.002121","0.000010","0.001157","0.001157","0.000017","0.002063","0.002063","0.000010","0.001601","0.000012","0.002319",
"322","0.002165","0.002165","0.000010","0.001086","0.001086","0.000103","0.002182","0.002182","0.000171","0.001610","0.000010","0.002197",
"323","0.002114","0.002114","0.000215","0.001066","0.001066","0.000128","0.002246","0.002246","0.000033","0.001542","0.000046","0.002301",
"324","0.002123","0.002123","0.000043","0.001026","0.001026","0.000101","0.002206","0.002206","0.000062","0.001589","0.000011","0.002340",
"325","0.002135","0.002135","0.000155","0.001006","0.001006","0.000242","0.002299","0.002299","0.000221","0.001591","0.000045","0.002341",
"326","0.001924","0.001924","0.000113","0.000791","0.000791","0.000026","0.002641","0.002641","0.000057","0.001553","0.000033","0.002427",
"327","0.002012","0.002012","0.000010","0.000986","0.000986","0.000042","0.002360","0.002360","0.000061","0.001559","0.000030","0.002554",
"328","0.002017","0.002017","0.000266","0.001020","0.001020","0.000126","0.002387","0.002387","0.000042","0.001524","0.000092","0.002535",
"329","0.002023","0.002023","0.000015","0.001036","0.001036","0.000030","0.002334","0.002334","0.000010","0.001542","0.000033","0.002535",
"330","0.001768","0.001768","0.000063","0.000909","0.000909","0.000082","0.002360","0.002360","0.000151","0.001500","0.000029","0.002583",
"331","0.001741","0.001741","0.000184","0.000882","0.000882","0.000037","0.002396","0.002396","0.000030","0.001474","0.000050","0.002428",
"332","0.001736","0.001736","0.000027","0.000890","0.000890","0.000010","0.002429","0.002429","0.000024","0.001470","0.000023","0.002356",
"333","0.001527","0.001527","0.000215","0.000806","0.000806","0.000084","0.002476","0.002476","0.000121","0.001455","0.000064","0.002389",
"334","0.001600","0.001600","0.000050","0.000895","0.000895","0.000184","0.002373","0.002373","0.000103","0.001459","0.000026","0.002372",
"335","0.001814","0.001814","0.000010","0.000887","0.000887","0.000141","0.002366","0.002366","0.000034","0.001507","0.000012","0.002322",
"336","0.001681","0.001681","0.000238","0.000843","0.000843","0.000080","0.002428","0.002428","0.000033","0.001433","0.000068","0.002335",
"337","0.001688","0.001688","0.000032","0.000901","0.000901","0.000063","0.002272","0.002272","0.000010","0.001454","0.000016","0.002495",
"338","0.001835","0.001835","0.000113","0.001017","0.001017","0.000046","0.002208","0.002208","0.000165","0.001433","0.000038","0.002608",
"339","0.001857","0.001857","0.000140","0.000994","0.000994","0.000048","0.002189","0.002189","0.000067","0.001513","0.000060","0.002653",
"340","0.001731","0.001731","0.000015","0.000986","0.000986","0.000021","0.002155","0.002155","0.000036","0.001498","0.000027","0.002661",
"341","0.001725","0.001725","0.000244","0.000940","0.000940","0.000081","0.002219","0.002219","0.000081","0.001453","0.000100","0.002645",
"342","0.001650","0.001650","0.000010","0.000810","0.000810","0.000010","0.002347","0.002347","0.000010","0.001356","0.000016","0.002621",
"343","0.001552","0.001552","0.000028","0.000731","0.000731","0.000112","0.002407","0.002407","0.000150","0.001361","0.000017","0.002551",
"344","0.001537","0.001537","0.000200","0.000794","0.000794","0.000098","0.002394","0.002394","0.000010","0.001404","0.000068","0.002429",
"345","0.001485","0.001485","0.000029","0.000777","0.000777","0.000103","0.002421","0.002421","0.000033","0.001424","0.000027","0.002390",
"346","0.001493","0.001493","0.000180","0.000860","0.000860","0.000251","0.002326","0.002326","0.000162","0.001443","0.000095","0.002407",
"347","0.001491","0.001491","0.000093","0.000785","0.000785","0.000047","0.002305","0.002305","0.000082","0.001416","0.000052","0.002510",
"348","0.001417","0.001417","0.000011","0.000750","0.000750","0.000111","0.002347","0.002347","0.000033","0.001430","0.000048","0.002634",
"349","0.001402","0.001402","0.000250","0.000727","0.000727","0.000132","0.002395","0.002395","0.000010","0.001450","0.000089","0.002589",
"350","0.001323","0.001323","0.000022","0.000741","0.000741","0.000055","0.002224","0.002224","0.000010","0.001462","0.000012","0.002559",
"351","0.001433","0.001433","0.000074","0.000708","0.000708","0.000140","0.002288","0.002288","0.000168","0.001447","0.000037","0.002534",
"352","0.001402","0.001402","0.000157","0.000574","0.000574","0.000111","0.002454","0.002454","0.000019","0.001501","0.000047","0.002614",
"353","0.001280","0.001280","0.000025","0.000660","0.000660","0.000118","0.002363","0.002363","0.000053","0.001433","0.000024","0.002680",
"354","0.001199","0.001199","0.000212","0.000639","0.000639","0.000210","0.002384","0.002384","0.000134","0.001429","0.000059","0.002672",
"355","0.001114","0.001114","0.000013","0.000686","0.000686","0.000058","0.002349","0.002349","0.000025","0.001474","0.000020","0.002597",
"356","0.001334","0.001334","0.000010","0.000895","0.000895","0.000035","0.002084","0.002084","0.000112","0.001467","0.000014","0.002510",
"357","0.001292","0.001292","0.000201","0.000880","0.000880","0.000027","0.002064","0.002064","0.000016","0.001478","0.000036","0.002442",
"358","0.001159","0.001159","0.000041","0.000920","0.000920","0.000033","0.002027","0.002027","0.000046","0.001418","0.000010","0.002338",
"359","0.001258","0.001258","0.000122","0.000828","0.000828","0.000186","0.002144","0.002144","0.000203","0.001355","0.000032","0.002331",
"360","0.001222","0.001222","0.000111","0.000738","0.000738","0.000059","0.002144","0.002144","0.000039","0.001389","0.000030","0.002297",
"361","0.001329","0.001329","0.000010","0.000859","0.000859","0.000088","0.001987","0.001987","0.000063","0.001397","0.000015","0.002197",
"362","0.001370","0.001370","0.000237","0.000891","0.000891","0.000199","0.001965","0.001965","0.000069","0.001468","0.000069","0.002181",
"363","0.001530","0.001530","0.000010","0.000997","0.000997","0.000065","0.001842","0.001842","0.000010","0.001531","0.000024","0.002227",
"364","0.001539","0.001539","0.000046","0.001001","0.001001","0.000121","0.001856","0.001856","0.000143","0.001496","0.000026","0.002251",
"365","0.001663","0.001663","0.000175","0.001039","0.001039","0.000061","0.001809","0.001809","0.000017","0.001476","0.000047","0.002256",
"366","0.001797","0.001797","0.000026","0.001112","0.001112","0.000039","0.001819","0.001819","0.000026","0.001535","0.000011","0.002307",
"367","0.001761","0.001761","0.000186","0.000966","0.000966","0.000159","0.001944","0.001944","0.000130","0.001467","0.000057","0.002308",
"368","0.001775","0.001775","0.000063","0.000987","0.000987","0.000047","0.001844","0.001844","0.000088","0.001487","0.000025","0.002377",
"369","0.001906","0.001906","0.000010","0.001031","0.001031","0.000047","0.001782","0.001782","0.000026","0.001514","0.000010","0.002344",
"370","0.001904","0.001904","0.000224","0.000945","0.000945","0.000068","0.001891","0.001891","0.000010","0.001517","0.000073","0.002254",
"371","0.001912","0.001912","0.000027","0.001023","0.001023","0.000075","0.001877","0.001877","0.000012","0.001558","0.000010","0.002193",
"372","0.001858","0.001858","0.000089","0.000883","0.000883","0.000184","0.001911","0.001911","0.000174","0.001565","0.000023","0.002077",
"373","0.001781","0.001781","0.000136","0.000676","0.000676","0.000072","0.002115","0.002115","0.000033","0.001607","0.000041","0.002003",
"374","0.001639","0.001639","0.000017","0.000688","0.000688","0.000056","0.002105","0.002105","0.000044","0.001576","0.000010","0.001979",
"375","0.001458","0.001458","0.000215","0.000546","0.000546","0.000184","0.002204","0.002204","0.000104","0.001583","0.000081","0.001961",
"376","0.001456","0.001456","0.000010","0.000551","0.000551","0.000059","0.002156","0.002156","0.000010","0.001517","0.000010","0.001972",
"377","0.001610","0.001610","0.000010","0.000544","0.000544","0.000152","0.002145","0.002145","0.000155","0.001519","0.000010","0.002000",
"378","0.001650","0.001650","0.000183","0.000582","0.000582","0.000128","0.002145","0.002145","0.000025","0.001532","0.000043","0.001921",
"379","0.001663","0.001663","0.000035","0.000479","0.000479","0.000096","0.002103","0.002103","0.000058","0.001497","0.000010","0.001849",
"380","0.001621","0.001621","0.000143","0.000393","0.000393","0.000248","0.002152","0.002152","0.000187","0.001480","0.000065","0.001775",
"381","0.001588","0.001588","0.000090","0.000285","0.000285","0.000043","0.002192","0.002192","0.000045","0.001458","0.000033","0.001721",
"382","0.001720","0.001720","0.000010","0.000290","0.000290","0.000107","0.002207","0.002207","0.000064","0.001511","0.000028","0.001621",
"383","0.001619","0.001619","0.000226","0.000185","0.000185","0.000091","0.002266","0.002266","0.000033","0.001541","0.000065","0.001717",
"384","0.001535","0.001535","0.000017","0.000158","0.000158","0.000010","0.002249","0.002249","0.000010","0.001588","0.000010","0.001669",
"385","0.001459","0.001459","0.000057","0.000123","0.000123","0.000038","0.002267","0.002267","0.000140","0.001581","0.000021","0.001730",
"386","0.001354","0.001354","0.000150","0.000131","0.000131","0.000010","0.002192","0.002192","0.000021","0.001579","0.000032","0.001703",
"387","0.001144","0.001144","0.000026","0.000022","0.000022","0.000044","0.002258","0.002258","0.000033","0.001502","0.000012","0.001707",
"388","0.001180","0.001180","0.000185","0.000137","0.000137","0.000042","0.002136","0.002136","0.000114","0.001541","0.000045","0.001744",
"389","0.001226","0.001226","0.000028","0.000193","0.000193","0.000189","0.002077","0.002077","0.000064","0.001592","0.000014","0.001708",
"390","0.001196","0.001196","0.000010","0.000199","0.000199","0.000161","0.001998","0.001998","0.000056","0.001626","0.000021","0.001773",
"391","0.001076","0.001076","0.000194","0.000221","0.000221","0.000088","0.001934","0.001934","0.000010","0.001654","0.000018","0.001823",
"392","0.001082","0.001082","0.000034","0.000159","0.000159","0.000090","0.002029","0.002029","0.000013","0.001621","0.000010","0.001905",
"393","0.001153","0.001153","0.000099","0.000235","0.000235","0.000038","0.001963","0.001963","0.000164","0.001585","0.000015","0.002018",
"394","0.001160","0.001160","0.000111","0.000296","0.000296","0.000048","0.001886","0.001886","0.000045","0.001558","0.000022","0.001891",
"395","0.001028","0.001028","0.000014","0.000319","0.000319","0.000019","0.001891","0.001891","0.000044","0.001554","0.000010","0.001717",
"396","0.000985","0.000985","0.000211","0.000328","0.000328","0.000094","0.001834","0.001834","0.000075","0.001594","0.000053","0.001678",
"397","0.001080","0.001080","0.000010","0.000374","0.000374","0.000010","0.001782","0.001782","0.000010","0.001538","0.000010","0.001714",
"398","0.001172","0.001172","0.000030","0.000489","0.000489","0.000068","0.001709","0.001709","0.000131","0.001516","0.000015","0.001686",
"399","0.001234","0.001234","0.000168","0.000509","0.000509","0.000016","0.001792","0.001792","0.000021","0.001504","0.000057","0.001623",
"400","0.001266","0.001266","0.000024","0.000496","0.000496","0.000010","0.001884","0.001884","0.000016","0.001469","0.000019","0.001642",
"401","0.001469","0.001469","0.000163","0.000569","0.000569","0.000107","0.001877","0.001877","0.000117","0.001454","0.000058","0.001669",
"402","0.001324","0.001324","0.000074","0.000560","0.000560","0.000080","0.001810","0.001810","0.000092","0.001538","0.000030","0.001514",
"403","0.001344","0.001344","0.000011","0.000479","0.000479","0.000070","0.001946","0.001946","0.000010","0.001578","0.000012","0.001388",
"404","0.001312","0.001312","0.000213","0.000457","0.000457","0.000014","0.002010","0.002010","0.000015","0.001567","0.000074","0.001374",
"405","0.001243","0.001243","0.000022","0.000482","0.000482","0.000038","0.001981","0.001981","0.000010","0.001506","0.000014","0.001335",
"406","0.001245","0.001245","0.000070","0.000531","0.000531","0.000071","0.001942","0.001942","0.000144","0.001546","0.000026","0.001379",
"407","0.001188","0.001188","0.000132","0.000462","0.000462","0.000033","0.002094","0.002094","0.000031","0.001560","0.000041","0.001377",
"408","0.001051","0.001051","0.000019","0.000417","0.000417","0.000049","0.002088","0.002088","0.000036","0.001618","0.000016","0.001372",
"409","0.000991","0.000991","0.000189","0.000474","0.000474","0.000149","0.002071","0.002071","0.000103","0.001622","0.000074","0.001356",
"410","0.000852","0.000852","0.000010","0.000370","0.000370","0.000012","0.002210","0.002210","0.000012","0.001667","0.000010","0.001369",
"411","0.000911","0.000911","0.000010","0.000362","0.000362","0.000014","0.002157","0.002157","0.000117","0.001654","0.000010","0.001311",
"412","0.000917","0.000917","0.000171","0.000337","0.000337","0.000053","0.002216","0.002216","0.000017","0.001608","0.000039","0.001369",
"413","0.000997","0.000997","0.000035","0.000380","0.000380","0.000059","0.002177","0.002177","0.000041","0.001562","0.000010","0.001370",
"414","0.000899","0.000899","0.000116","0.000413","0.000413","0.000191","0.002093","0.002093","0.000171","0.001518","0.000046","0.001372",
"415","0.000728","0.000728","0.000092","0.000258","0.000258","0.000043","0.002261","0.002261","0.000045","0.001485","0.000030","0.001385",
"416","0.000712","0.000712","0.000010","0.000295","0.000295","0.000066","0.002240","0.002240","0.000045","0.001468","0.000029","0.001437",
"417","0.000815","0.000815","0.000209","0.000301","0.000301","0.000125","0.002257","0.002257","0.000037","0.001395","0.000073","0.001408",
"418","0.000878","0.000878","0.000010","0.000412","0.000412","0.000028","0.002139","0.002139","0.000010","0.001388","0.000019","0.001357",
"419","0.000868","0.000868","0.000046","0.000430","0.000430","0.000070","0.002118","0.002118","0.000117","0.001425","0.000024","0.001334",
"420","0.000851","0.000851","0.000148","0.000443","0.000443","0.000046","0.002044","0.002044","0.000021","0.001413","0.000035","0.001330",
"421","0.001046","0.001046","0.000021","0.000537","0.000537","0.000037","0.001994","0.001994","0.000019","0.001453","0.000026","0.001368",
"422","0.001142","0.001142","0.000167","0.000500","0.000500","0.000136","0.001999","0.001999","0.000101","0.001472","0.000057","0.001373",
"423","0.001091","0.001091","0.000046","0.000462","0.000462","0.000078","0.002032","0.002032","0.000081","0.001485","0.000013","0.001285",
"424","0.001238","0.001238","0.000010","0.000503","0.000503","0.000031","0.002053","0.002053","0.000026","0.001510","0.000010","0.001278",
"425","0.001302","0.001302","0.000192","0.000604","0.000604","0.000042","0.001978","0.001978","0.000020","0.001480","0.000044","0.001249",
"426","0.001383","0.001383","0.000024","0.000545","0.000545","0.000042","0.002045","0.002045","0.000010","0.001506","0.000018","0.001283",
"427","0.001325","0.001325","0.000086","0.000530","0.000530","0.000112","0.002017","0.002017","0.000135","0.001470","0.000033","0.001200",
"428","0.001291","0.001291","0.000115","0.000503","0.000503","0.000031","0.001957","0.001957","0.000048","0.001468","0.000049","0.001162",
"429","0.001302","0.001302","0.000012","0.000524","0.000524","0.000037","0.001939","0.001939","0.000029","0.001513","0.000017","0.001067",
